date,action_id,action_type,ratio,price,shares_traded,fee_paid,cash,holdings,total_assets
2018-03-07,5,BUY,0.62,62.13999938964844,0.0,1.1849552739623613e-161,2.348250075174873e-160,1541.3969273999005,95782.40412783579
2018-03-08,5,BUY,0.62,62.4900016784668,0.0,4.502830041056973e-162,8.923350285664516e-161,1541.3969273999005,96321.89658040335
2018-03-09,5,BUY,0.62,61.81999969482422,0.0,1.7110754156016496e-162,3.3908731085525164e-161,1541.3969273999005,95289.15758146484
2018-03-12,5,BUY,0.62,63.02999877929688,0.0,6.502086579286269e-163,1.2885317812499561e-161,1541.3969273999005,97154.24645242769
2018-03-13,5,BUY,0.62,62.810001373291016,0.0,2.4707929001287816e-163,4.896420768749833e-162,1541.3969273999005,96815.1431267743
2018-03-14,5,BUY,0.62,59.70000076293945,0.0,9.38901302048937e-164,1.8606398921249368e-162,1541.3969273999005,92021.39774176659
2018-03-15,5,BUY,0.62,60.119998931884766,0.0,3.567824947785961e-164,7.070431590074759e-163,1541.3969273999005,92668.78162889248
2018-03-16,5,BUY,0.62,59.88999938964844,0.0,1.355773480158665e-164,2.6867640042284087e-163,1541.3969273999005,92314.26104118602
2018-03-19,5,BUY,0.62,60.619998931884766,0.0,5.151939224602928e-165,1.0209703216067954e-163,1541.3969273999005,93439.48009259242
2018-03-20,5,BUY,0.62,58.369998931884766,0.0,1.9577369053491127e-165,3.8796872221058226e-164,1541.3969273999005,89971.33700594265
2018-03-21,5,BUY,0.62,58.2599983215332,0.0,7.439400240326628e-166,1.4742811444002126e-164,1541.3969273999005,89801.78240313464
2018-03-22,5,BUY,0.62,56.810001373291016,0.0,2.8269720913241185e-166,5.602268348720809e-165,1541.3969273999005,87566.7615623749
2018-03-23,5,BUY,0.62,55.58000183105469,0.0,1.0742493947031653e-166,2.1288619725139076e-165,1541.3969273999005,85670.84404726853
2018-03-26,5,BUY,0.62,53.65999984741211,0.0,4.082147699872029e-167,8.089675495552849e-166,1541.3969273999005,82711.35888908016
2018-03-27,5,BUY,0.62,56.130001068115234,0.0,1.551216125951371e-167,3.074076688310083e-166,1541.3969273999005,86518.61118134596
2018-03-28,5,BUY,0.62,54.84000015258789,0.0,5.89462127861521e-168,1.1681491415578315e-166,1541.3969273999005,84530.20773380905
2018-03-29,5,BUY,0.62,54.70000076293945,0.0,2.2399560858737795e-168,4.43896673791976e-167,1541.3969273999005,84314.41310476708
2018-03-30,5,BUY,0.62,55.40999984741211,0.0,8.511833126320364e-169,1.6868073604095089e-167,1541.3969273999005,85408.80351202998
2018-04-02,5,BUY,0.62,55.40999984741211,0.0,3.234496588001739e-169,6.409867969556133e-168,1541.3969273999005,85408.80351202998
2018-04-03,5,BUY,0.62,53.810001373291016,0.0,1.2291087034406605e-169,2.4357498284313306e-168,1541.3969273999005,82942.5707801752
2018-04-04,5,BUY,0.62,54.77999877929688,0.0,4.67061307307451e-170,9.255849348039055e-169,1541.3969273999005,84437.72180137852
2018-04-05,5,BUY,0.62,54.9900016784668,0.0,1.7748329677683134e-170,3.5172227522548416e-169,1541.3969273999005,84761.4196249041
2018-04-06,5,BUY,0.62,55.040000915527344,0.0,6.744365277519593e-171,1.33654464585684e-169,1541.3969273999005,84838.48829528155
2018-04-09,5,BUY,0.62,53.119998931884766,0.0,2.562858805457445e-171,5.078869654255992e-170,1541.3969273999005,81879.00313709317
2018-04-10,5,BUY,0.62,53.43000030517578,0.0,9.738863460738294e-172,1.9299704686172772e-170,1541.3969273999005,82356.83830137369
2018-04-11,5,BUY,0.62,54.77000045776367,0.0,3.7007681150805523e-172,7.333887780745654e-171,1541.3969273999005,84422.31041928807
2018-04-12,5,BUY,0.62,55.0099983215332,0.0,1.4062918837306102e-172,2.786877356683348e-171,1541.3969273999005,84792.24238908496
2018-04-13,5,BUY,0.62,55.20000076293945,0.0,5.3439091581763165e-173,1.0590133955396723e-171,1541.3969273999005,85085.11156846704
2018-04-16,5,BUY,0.62,55.72999954223633,0.0,2.0306854801070005e-173,4.0242509030507546e-172,1541.3969273999005,85902.05005840094
2018-04-17,5,BUY,0.62,54.77000045776367,0.0,7.716604824406601e-174,1.529215343159287e-172,1541.3969273999005,84422.31041928807
2018-04-18,5,BUY,0.62,55.34999847412109,0.0,2.9323098332745087e-174,5.811018304005291e-173,1541.3969273999005,85316.31757959942
2018-04-19,5,BUY,0.62,55.22999954223633,0.0,1.1142777366443134e-174,2.20818695552201e-173,1541.3969273999005,85131.35159470099
2018-04-20,5,BUY,0.62,52.56999969482422,0.0,4.2342553992483903e-175,8.391110430983639e-174,1541.3969273999005,81031.23600301576
2018-04-23,5,BUY,0.62,51.43999862670898,0.0,1.6090170517143884e-175,3.1886219637737827e-174,1541.3969273999005,79289.45582866432
2018-04-24,5,BUY,0.62,50.52999877929688,0.0,6.114264796514676e-176,1.2116763462340374e-174,1541.3969273999005,77886.78485992894
2018-04-25,5,BUY,0.62,49.93999862670898,0.0,2.3234206226755768e-176,4.6043701156893425e-175,1541.3969273999005,76977.36043756446
2018-04-26,5,BUY,0.62,49.75,0.0,8.828998366167193e-177,1.7496606439619502e-175,1541.3969273999005,76684.49713814505
2018-04-27,5,BUY,0.62,50.470001220703125,0.0,3.3550193791435333e-177,6.648710447055411e-176,1541.3969273999005,77794.30480746103
2018-04-30,5,BUY,0.62,51.11000061035156,0.0,1.2749073640745426e-177,2.526509969881056e-176,1541.3969273999005,78780.79790020293
2018-05-01,5,BUY,0.62,51.0099983215332,0.0,4.8446479834832617e-178,9.600737885548012e-177,1541.3969273999005,78626.65467948536
2018-05-02,5,BUY,0.62,50.81999969482422,0.0,1.8409662337236393e-178,3.648280396508245e-177,1541.3969273999005,78333.79138006593
2018-05-03,2,BUY,0.35750000000000004,50.2599983215332,0.0,4.033794562118651e-179,2.3440201547565475e-177,1541.3969273999005,77470.60698393543
2018-05-04,5,BUY,0.62,50.310001373291016,0.0,4.4947190596362666e-179,8.907276588074881e-178,1541.3969273999005,77547.68153427554
2018-05-07,5,BUY,0.62,52.4900016784668,0.0,1.7079932426617816e-179,3.3847651034684547e-178,1541.3969273999005,80907.92730640434
2018-05-08,5,BUY,0.62,53.0099983215332,0.0,6.490374322114768e-180,1.286210739318013e-178,1541.3969273999005,81709.44853428517
2018-05-09,5,BUY,0.62,52.86000061035156,0.0,2.4663422424036122e-180,4.887600809408449e-179,1541.3969273999005,81478.24252315276
2018-05-10,5,BUY,0.62,53.16999816894531,0.0,9.372100521133728e-181,1.8572883075752105e-179,1541.3969273999005,81956.07180747064
2018-05-11,5,BUY,0.62,54.970001220703125,0.0,3.561398198030816e-181,7.0576955687858e-180,1541.3969273999005,84730.59098076058
2018-05-14,5,BUY,0.62,55.22999954223633,0.0,1.3533313152517101e-181,2.6819243161386037e-180,1541.3969273999005,85131.35159470099
2018-05-15,5,BUY,0.62,56.7400016784668,0.0,5.1426589979564976e-182,1.0191312401326694e-180,1541.3969273999005,87458.86424785391
2018-05-16,5,BUY,0.62,55.63999938964844,0.0,1.954210419223469e-182,3.8726987125041436e-181,1541.3969273999005,85763.32409973645
2018-05-17,5,BUY,0.62,56.70000076293945,0.0,7.425999593049183e-183,1.4716255107515745e-181,1541.3969273999005,87397.20695956689
2018-05-18,5,BUY,0.62,56.95000076293945,0.0,2.8218798453586894e-183,5.5921769408559834e-182,1541.3969273999005,87782.55619141686
2018-05-21,5,BUY,0.62,57.5099983215332,0.0,1.072314341236302e-183,2.1250272375252737e-182,1541.3969273999005,88645.73470758472
2018-05-22,5,BUY,0.62,57.709999084472656,0.0,4.074794496697947e-184,8.07510350259604e-183,1541.3969273999005,88954.01526905723
2018-05-23,5,BUY,0.62,57.38999938964844,0.0,1.5484219087452202e-184,3.0685393309864954e-183,1541.3969273999005,88460.76872268626
2018-05-24,5,BUY,0.62,58.81999969482422,0.0,5.884003253231837e-185,1.166044945774868e-183,1541.3969273999005,90664.96679926514
2018-05-25,5,BUY,0.62,59.08000183105469,0.0,2.2359212362280975e-185,4.430970793944499e-184,1541.3969273999005,91065.73329316819
2018-05-28,5,BUY,0.62,59.959999084472656,0.0,8.49650069766677e-186,1.6837689016989097e-184,1541.3969273999005,92422.158355707
2018-05-29,5,BUY,0.62,59.959999084472656,0.0,3.2286702651133734e-186,6.398321826455856e-185,1541.3969273999005,92422.158355707
2018-05-30,5,BUY,0.62,58.22999954223633,0.0,1.2268947007430818e-186,2.4313622940532254e-185,1541.3969273999005,89755.54237690069
2018-05-31,5,BUY,0.62,58.38999938964844,0.0,4.66219986282371e-187,9.239176717402257e-186,1541.3969273999005,90002.16565008617
2018-06-01,5,BUY,0.62,58.119998931884766,0.0,1.7716359478730102e-187,3.510887152612858e-186,1541.3969273999005,89585.98777409267
2018-06-04,5,BUY,0.62,58.61000061035156,0.0,6.732216601917438e-188,1.3341371179928862e-186,1541.3969273999005,90341.2748557022
2018-06-05,5,BUY,0.62,58.709999084472656,0.0,2.558242308728627e-188,5.069721048372967e-187,1541.3969273999005,90495.41219645712
2018-06-06,5,BUY,0.62,58.97999954223633,0.0,9.721320773168783e-189,1.9264939983817274e-187,1541.3969273999005,90911.59007245062
2018-06-07,2,BUY,0.35750000000000004,59.84000015258789,0.0,2.1300668177983526e-189,1.23777239396026e-187,1541.3969273999005,92237.19237080855
2018-06-08,5,BUY,0.62,60.63999938964844,0.0,2.373460466769158e-189,4.703535097048988e-188,1541.3969273999005,93470.30873673594
2018-06-11,5,BUY,0.62,60.2599983215332,0.0,9.019149773722802e-190,1.7873433368786154e-188,1541.3969273999005,92884.57625793444
2018-06-12,5,BUY,0.62,59.93000030517578,0.0,3.4272769140146644e-190,6.791904680138739e-189,1541.3969273999005,92375.91832947305
2018-06-13,5,BUY,0.62,59.790000915527344,0.0,1.3023652273255725e-190,2.580923778452721e-189,1541.3969273999005,92160.12370043108
2018-06-14,5,BUY,0.62,59.220001220703125,0.0,4.948987863837176e-191,9.80751035812034e-190,1541.3969273999005,91281.52792221015
2018-06-15,5,BUY,0.62,59.459999084472656,0.0,1.8806153882581268e-191,3.726853936085729e-190,1541.3969273999005,91651.45989200706
2018-06-18,5,BUY,0.62,59.86000061035156,0.0,7.146338475380881e-192,1.4162044957125769e-190,1541.3969273999005,92268.02101495207
2018-06-19,5,BUY,0.62,59.20000076293945,0.0,2.715608620644735e-192,5.381577083707792e-191,1541.3969273999005,91250.69927806663
2018-06-20,5,BUY,0.62,58.70000076293945,0.0,1.0319312758449993e-192,2.0449992918089607e-191,1541.3969273999005,90480.0008143667
2018-06-21,5,BUY,0.62,58.790000915527344,0.0,3.9213388482109965e-193,7.770997308874051e-192,1541.3969273999005,90618.72677303119
2018-06-22,5,BUY,0.62,58.75,0.0,1.4901087623201787e-193,2.9529789773721394e-192,1541.3969273999005,90557.06948474415
2018-06-25,5,BUY,0.62,58.5,0.0,5.66241329681668e-194,1.1221320114014131e-192,1541.3969273999005,90171.72025289419
2018-06-26,5,BUY,0.62,57.04999923706055,0.0,2.1517170527903386e-194,4.26410164332537e-193,1541.3969273999005,87936.69353217179
2018-06-27,5,BUY,0.62,56.45000076293945,0.0,8.176524800603287e-195,1.6203586244636404e-193,1541.3969273999005,87011.85772771691
2018-06-28,5,BUY,0.62,55.16999816894531,0.0,3.1070794242292482e-195,6.157362772961834e-194,1541.3969273999005,85038.86566227044
2018-06-29,5,BUY,0.62,55.900001525878906,0.0,1.1806901812071146e-195,2.3397978537254967e-194,1541.3969273999005,86164.0905936395
2018-07-02,5,BUY,0.62,56.119998931884766,0.0,4.486622688587035e-196,8.891231844156887e-195,1541.3969273999005,86503.19391929287
2018-07-03,5,BUY,0.62,56.18000030517578,0.0,1.704916621663073e-196,3.3786681007796167e-195,1541.3969273999005,86595.67985172343
2018-07-04,5,BUY,0.62,55.33000183105469,0.0,6.478683162319678e-197,1.2838938782962544e-195,1541.3969273999005,85285.49481541857
2018-07-05,5,BUY,0.62,55.33000183105469,0.0,2.4618996016814774e-197,4.878796737525767e-196,1541.3969273999005,85285.49481541857
2018-07-06,5,BUY,0.62,57.380001068115234,0.0,9.355218486389613e-198,1.8539427602597918e-196,1541.3969273999005,88445.35734059583
2018-07-09,5,BUY,0.62,57.84000015258789,0.0,3.5549830248280544e-198,7.044982488987209e-197,1541.3969273999005,89154.39851600875
2018-07-10,5,BUY,0.62,58.040000915527344,0.0,1.3508935494346605e-198,2.67709334581514e-197,1541.3969273999005,89462.67907748125
2018-07-11,5,BUY,0.62,58.369998931884766,0.0,5.133395487851711e-199,1.017295471409753e-197,1541.3969273999005,89971.33700594265
2018-07-12,0,HOLD,0.0,57.29999923706055,0.0,0.0,1.017295471409753e-197,1541.3969273999005,88322.04276402177
2018-07-13,5,BUY,0.62,58.31999969482422,0.0,1.9506902853836503e-199,3.865722791357061e-198,1541.3969273999005,89894.26833556518
2018-07-16,5,BUY,0.62,58.38999938964844,0.0,7.412623084457871e-200,1.4689746607156832e-198,1541.3969273999005,90002.16565008617
2018-07-17,5,BUY,0.62,58.34999847412109,0.0,2.81679677209399e-200,5.582103710719597e-199,1541.3969273999005,89940.50836179913
2018-07-18,5,BUY,0.62,58.90999984741211,0.0,1.0703827733957165e-200,2.121199410073447e-199,1541.3969273999005,90803.69275792963
2018-07-19,5,BUY,0.62,58.7599983215332,0.0,4.067454538903723e-201,8.060557758279098e-200,1541.3969273999005,90572.4808668346
2018-07-20,5,BUY,0.62,59.310001373291016,0.0,1.5456327247834148e-201,3.063011948146057e-200,1541.3969273999005,91420.25388087465
2018-07-23,5,BUY,0.62,58.61000061035156,0.0,5.873404354176975e-202,1.1639445402955017e-200,1541.3969273999005,90341.2748557022
2018-07-24,5,BUY,0.62,59.08000183105469,0.0,2.231893654587251e-202,4.4229892531229065e-201,1541.3969273999005,91065.73329316819
2018-07-25,5,BUY,0.62,58.84999847412109,0.0,8.481195887431553e-203,1.6807359161867044e-201,1541.3969273999005,90711.20682549907
2018-07-26,5,BUY,0.62,59.41999816894531,0.0,3.22285443722399e-203,6.386796481509476e-202,1541.3969273999005,91589.80260372002
2018-07-27,5,BUY,0.62,63.58000183105469,0.0,1.2246846861451159e-203,2.426982662973601e-202,1541.3969273999005,98002.01946646774
2018-07-30,5,BUY,0.62,62.68999862670898,0.0,4.653801807351441e-204,9.222534119299685e-203,1541.3969273999005,96630.1712619132
2018-07-31,5,BUY,0.62,62.040000915527344,0.0,1.7684446867935475e-204,3.504562965333881e-203,1541.3969273999005,95628.26678708087
2018-08-01,5,BUY,0.62,64.08999633789062,0.0,6.720089809815482e-205,1.3317339268268748e-203,1541.3969273999005,98788.12343229548
2018-08-02,5,BUY,0.62,64.3499984741211,0.0,2.5536341277298838e-205,5.060588921942124e-204,1541.3969273999005,99188.88992619854
2018-08-03,5,BUY,0.62,64.7699966430664,0.0,9.703809685373556e-206,1.9230237903380072e-204,1541.3969273999005,99836.27381332443
2018-08-06,5,BUY,0.62,65.4000015258789,0.0,3.687447680441952e-206,7.3074904032844275e-205,1541.3969273999005,100807.36140393856
2018-08-07,2,BUY,0.35750000000000004,65.7300033569336,0.0,8.07967366754902e-207,4.6950625841102445e-205,1541.3969273999005,101316.02521236258
2018-08-08,5,BUY,0.62,65.44000244140625,0.0,9.002903511799024e-207,1.7841237819618931e-205,1541.3969273999005,100869.01869222558
2018-08-09,5,BUY,0.62,65.16000366210938,0.0,3.42110333448363e-207,6.779670371455194e-206,1541.3969273999005,100437.42943414165
2018-08-10,5,BUY,0.62,65.08000183105469,0.0,1.3000192671037794e-207,2.576274741152974e-206,1541.3969273999005,100314.11485756759
2018-08-13,5,BUY,0.62,64.81999969482422,0.0,4.940073214994362e-208,9.789844016381301e-207,1541.3969273999005,99913.34836366454
2018-08-14,5,BUY,0.62,64.83999633789062,0.0,1.8772278216978577e-208,3.7201407262248945e-207,1541.3969273999005,99944.17112784542
2018-08-15,5,BUY,0.62,65.43000030517578,0.0,7.133465722451859e-209,1.41365347596546e-207,1541.3969273999005,100853.60143017251
2018-08-16,5,BUY,0.62,65.68000030517578,0.0,2.710716974531707e-209,5.371883208668747e-208,1541.3969273999005,101238.95066202247
2018-08-17,5,BUY,0.62,65.76000213623047,0.0,1.0300724503220484e-209,2.041315619294124e-208,1541.3969273999005,101362.26523859653
2018-08-20,5,BUY,0.62,66.05999755859375,0.0,3.9142753112237836e-210,7.75699935331767e-209,1541.3969273999005,101824.67726086134
2018-08-21,5,BUY,0.62,66.16000366210938,0.0,1.4874246182650378e-210,2.9476597542607146e-209,1541.3969273999005,101978.82636154155
2018-08-22,5,BUY,0.62,66.55000305175781,0.0,5.652213549407144e-211,1.1201107066190715e-209,1541.3969273999005,102579.97022243349
2018-08-23,5,BUY,0.62,66.83999633789062,0.0,2.147841148774714e-211,4.2564206851524715e-210,1541.3969273999005,103026.96498264521
2018-08-24,5,BUY,0.62,66.86000061035156,0.0,8.161796365343914e-212,1.6174398603579393e-210,1541.3969273999005,103057.79950675137
2018-08-27,5,BUY,0.62,67.1500015258789,0.0,3.1014826188306875e-212,6.14627146936017e-211,1541.3969273999005,103504.80602688837
2018-08-28,5,BUY,0.62,67.33999633789062,0.0,1.1785633951556615e-212,2.335583158356864e-211,1541.3969273999005,103797.66344634516
2018-08-29,5,BUY,0.62,69.77999877929688,0.0,4.478540901591513e-213,8.875216001756083e-212,1541.3969273999005,107558.67571237701
2018-08-30,5,BUY,0.62,69.19999694824219,0.0,1.701845542604775e-213,3.3725820806673113e-212,1541.3969273999005,106664.662672103
2018-08-31,5,BUY,0.62,68.13999938964844,0.0,6.467013061898143e-214,1.2815811906535783e-212,1541.3969273999005,105030.7856922352
2018-09-03,5,BUY,0.62,68.70999908447266,0.0,2.4574649635212947e-214,4.870008524483597e-213,1541.3969273999005,105909.38147045612
2018-09-04,5,BUY,0.62,68.70999908447266,0.0,9.338366861380917e-215,1.850603239303767e-213,1541.3969273999005,105909.38147045612
2018-09-05,5,BUY,0.62,69.9800033569336,0.0,3.548579407324749e-215,7.032292309354314e-214,1541.3969273999005,107866.96215381216
2018-09-06,5,BUY,0.62,70.88999938964844,0.0,1.3484601747834044e-215,2.67227107755464e-214,1541.3969273999005,109269.62724258492
2018-09-07,5,BUY,0.62,70.36000061035156,0.0,5.1241486641769375e-216,1.0154630094707632e-214,1541.3969273999005,108452.68875265103
2018-09-10,5,BUY,0.62,70.37999725341797,0.0,1.9471764923872366e-216,3.8587594359889e-215,1541.3969273999005,108483.51151683189
2018-09-11,5,BUY,0.62,72.31999969482422,0.0,7.399270671071499e-217,1.466328585675782e-215,1541.3969273999005,111473.82531916379
2018-09-12,5,BUY,0.62,72.51000213623047,0.0,2.8117228550071696e-217,5.572048625567971e-216,1541.3969273999005,111766.69449854587
2018-09-13,5,BUY,0.62,71.75,0.0,1.0684546849027244e-217,2.117378477715829e-216,1541.3969273999005,110595.22954094286
2018-09-14,5,BUY,0.62,74.61000061035156,0.0,4.060127802630352e-218,8.04603821532015e-217,1541.3969273999005,115003.6256941006
2018-09-17,5,BUY,0.62,75.08999633789062,0.0,1.5428485649995338e-218,3.057494521821657e-217,1541.3969273999005,115743.4896336944
2018-09-18,5,BUY,0.62,73.23999786376953,0.0,5.862824546998229e-219,1.1618479182922298e-217,1541.3969273999005,112891.90766998962
2018-09-19,5,BUY,0.62,74.72000122070312,0.0,2.227873327859327e-219,4.415022089510473e-218,1541.3969273999005,115173.18029690861
2018-09-20,5,BUY,0.62,74.05999755859375,0.0,8.465918645865443e-220,1.6777083940139795e-218,1541.3969273999005,114155.85268006053
2018-09-21,5,BUY,0.62,74.5999984741211,0.0,3.217049085428868e-220,6.375291897253122e-219,1541.3969273999005,114988.20843204753
2018-09-24,5,BUY,0.62,73.69999694824219,0.0,1.2224786524629699e-220,2.4226109209561862e-219,1541.3969273999005,113600.94884540256
2018-09-25,5,BUY,0.62,73.58000183105469,0.0,4.645418879359285e-221,9.205921499633507e-220,1541.3969273999005,113415.98874046675
2018-09-26,5,BUY,0.62,72.73999786376953,0.0,1.7652591741565279e-221,3.498250169860733e-220,1541.3969273999005,112121.20920628968
2018-09-27,5,BUY,0.62,71.76000213623047,0.0,6.707984861794808e-222,1.3293350645470787e-220,1541.3969273999005,110610.64680299594
2018-09-28,5,BUY,0.62,71.70999908447266,0.0,2.5490342474820272e-222,5.051473245278899e-221,1541.3969273999005,110533.57225265582
2018-10-01,5,BUY,0.62,72.02999877929688,0.0,9.686330140431703e-223,1.919559833205982e-221,1541.3969273999005,111026.81879902679
2018-10-02,5,BUY,0.62,72.5999984741211,0.0,3.680805453364048e-223,7.294327366182731e-222,1541.3969273999005,111905.41457724772
2018-10-03,5,BUY,0.62,73.3499984741211,0.0,1.3987060722783382e-223,2.771844399149438e-222,1541.3969273999005,113061.46227279764
2018-10-04,5,BUY,0.62,72.63999938964844,0.0,5.315083074657684e-224,1.0533008716767866e-222,1541.3969273999005,111967.07186553474
2018-10-05,2,BUY,0.35750000000000004,72.37999725341797,0.0,1.1646032833745915e-224,6.767458100523353e-223,1541.3969273999005,111566.3053716317
2018-10-08,5,BUY,0.62,71.20999908447266,0.0,1.2976775326776739e-224,2.5716340781988747e-223,1541.3969273999005,109762.87378895588
2018-10-09,5,BUY,0.62,70.93000030517578,0.0,4.931174624175162e-225,9.772209497155724e-224,1541.3969273999005,109331.28453087196
2018-10-10,5,BUY,0.62,70.12999725341797,0.0,1.8738463571865614e-225,3.713439608919175e-224,1541.3969273999005,108098.16228498193
2018-10-11,5,BUY,0.62,66.7300033569336,0.0,7.120616157308933e-226,1.4111070513892866e-224,1541.3969273999005,102857.4221397625
2018-10-12,5,BUY,0.62,64.29000091552734,0.0,2.7058341397773954e-226,5.362206795279289e-225,1541.3969273999005,99096.40987373063
2018-10-15,5,BUY,0.62,64.29000091552734,0.0,1.02821697311541e-226,2.0376385822061297e-225,1541.3969273999005,99096.40987373063
2018-10-16,5,BUY,0.62,64.16999816894531,0.0,3.9072244978385577e-227,7.743026612383293e-226,1541.3969273999005,98911.43800886955
2018-10-17,5,BUY,0.62,66.12000274658203,0.0,1.484745309178652e-227,2.9423501127056515e-226,1541.3969273999005,101917.16907325452
2018-10-18,5,BUY,0.62,66.0999984741211,0.0,5.642032174878878e-228,1.1180930428281474e-226,1541.3969273999005,101886.33454914836
2018-10-19,5,BUY,0.62,65.1500015258789,0.0,2.1439722264539735e-228,4.24875356274696e-227,1541.3969273999005,100422.01217208858
2018-10-22,5,BUY,0.62,65.36000061035156,0.0,8.1470944605251e-229,1.6145263538438448e-227,1541.3969273999005,100745.70411565152
2018-10-23,5,BUY,0.62,66.12000274658203,0.0,3.0958958949995375e-229,6.13520014460661e-228,1541.3969273999005,101917.16907325452
2018-10-24,5,BUY,0.62,66.37999725341797,0.0,1.1764404400998242e-229,2.3313760549505116e-228,1541.3969273999005,102317.92380723229
2018-10-25,5,BUY,0.62,62.619998931884766,0.0,4.470473672379331e-230,8.859229008811945e-229,1541.3969273999005,96522.27394739223
2018-10-26,5,BUY,0.62,63.20000076293945,0.0,1.6987799955041462e-230,3.3665070233485395e-229,1541.3969273999005,97416.28698766624
2018-10-29,5,BUY,0.62,62.47999954223633,0.0,6.455363982915755e-231,1.2792726688724452e-229,1541.3969273999005,96306.47931835026
2018-10-30,5,BUY,0.62,62.16999816894531,0.0,2.4530383135079875e-231,4.861236141715292e-230,1541.3969273999005,95828.64415406974
2018-10-31,5,BUY,0.62,63.18000030517578,0.0,9.321545591330354e-232,1.847269733851811e-230,1541.3969273999005,97385.45834352273
2018-11-01,5,BUY,0.62,62.88999938964844,0.0,3.542187324705534e-232,7.019624988636882e-231,1541.3969273999005,96938.45182338572
2018-11-02,5,BUY,0.62,63.709999084472656,0.0,1.3460311833881033e-232,2.667457495682015e-231,1541.3969273999005,98202.39683345663
2018-11-05,5,BUY,0.62,63.33000183105469,0.0,5.114918496874791e-233,1.0136338483591658e-231,1541.3969273999005,97616.67023461776
2018-11-06,5,BUY,0.62,63.470001220703125,0.0,1.9436690288124212e-233,3.85180862376483e-232,1541.3969273999005,97832.46486365973
2018-11-07,5,BUY,0.62,63.630001068115234,0.0,7.3859423094872e-234,1.4636872770306356e-232,1541.3969273999005,98079.08813684521
2018-11-08,5,BUY,0.62,63.209999084472656,0.0,2.806658077605136e-234,5.562011652716415e-233,1541.3969273999005,97431.69836975668
2018-11-09,5,BUY,0.62,58.04999923706055,0.0,1.0665300694899519e-234,2.1135644280322376e-233,1541.3969273999005,89478.0904595717
2018-11-12,5,BUY,0.62,56.720001220703125,0.0,4.052814264061817e-235,8.031544826522502e-234,1541.3969273999005,87428.0356037104
2018-11-13,5,BUY,0.62,54.4900016784668,0.0,1.54006942034349e-235,3.051987034078551e-234,1541.3969273999005,83990.72116120414
2018-11-14,5,BUY,0.62,54.15999984741211,0.0,5.852263797305263e-236,1.1597550729498494e-234,1541.3969273999005,83482.0573527801
2018-11-15,5,BUY,0.62,53.93999862670898,0.0,2.223860242976e-236,4.407069277209427e-235,1541.3969273999005,83142.94814716408
2018-11-16,5,BUY,0.62,55.38999938964844,0.0,8.450668923308799e-237,1.6746863253395824e-235,1541.3969273999005,85377.97486788647
2018-11-19,5,BUY,0.62,55.880001068115234,0.0,3.2112541908573435e-237,6.363808036290413e-236,1541.3969273999005,86133.26194949598
2018-11-20,5,BUY,0.62,54.900001525878906,0.0,1.2202765925257906e-237,2.4182470537903566e-236,1541.3969273999005,84622.69366623959
2018-11-21,5,BUY,0.62,54.91999816894531,0.0,4.637051051598003e-238,9.189338804403355e-237,1541.3969273999005,84653.51643042047
2018-11-22,2,BUY,0.35750000000000004,55.27000045776367,0.0,1.0160377183219178e-238,5.904150181829154e-237,1541.3969273999005,85193.00888298801
2018-11-23,2,BUY,0.35750000000000004,55.27000045776367,0.0,6.528042340218319e-239,3.793416491825231e-237,1541.3969273999005,85193.00888298801
2018-11-26,5,BUY,0.62,55.25,0.0,7.2739738915411655e-239,1.441498266893588e-237,1541.3969273999005,85162.1802388445
2018-11-27,2,BUY,0.35750000000000004,55.72999954223633,0.0,1.5938215373643022e-239,9.261626364791302e-238,1541.3969273999005,85902.05005840094
2018-11-28,5,BUY,0.62,55.56999969482422,0.0,1.7759407256197752e-239,3.519418018620695e-238,1541.3969273999005,85655.42678521546
2018-11-29,5,BUY,0.62,56.650001525878906,0.0,6.748574757355147e-240,1.3373788470758639e-238,1541.3969273999005,87320.13828918942
2018-11-30,5,BUY,0.62,58.11000061035156,0.0,2.5644584077949556e-240,5.082039618888283e-239,1541.3969273999005,89570.57639200224
2018-12-03,5,BUY,0.62,58.2599983215332,0.0,9.744941949620832e-241,1.931175055177548e-239,1541.3969273999005,89801.78240313464
2018-12-04,5,BUY,0.62,59.13999938964844,0.0,3.7030779408559166e-241,7.338465209674683e-240,1541.3969273999005,91158.21334563609
2018-12-05,5,BUY,0.62,57.72999954223633,0.0,1.4071696175252486e-241,2.7886167796763795e-240,1541.3969273999005,88984.84391320073
2018-12-06,5,BUY,0.62,57.72999954223633,0.0,5.3472445465959445e-242,1.0596743762770243e-240,1541.3969273999005,88984.84391320073
2018-12-07,5,BUY,0.62,57.11000061035156,0.0,2.0319529277064587e-242,4.0267626298526924e-241,1541.3969273999005,88029.17946460235
2018-12-10,5,BUY,0.62,55.9900016784668,0.0,7.721421125284545e-243,1.530169799344023e-241,1541.3969273999005,86302.816552304
2018-12-11,5,BUY,0.62,57.2400016784668,0.0,2.934140027608127e-243,5.814645237507287e-242,1541.3969273999005,88229.56271155387
2018-12-12,5,BUY,0.62,57.34999847412109,0.0,1.1149732104910881e-243,2.2095651902527693e-242,1541.3969273999005,88399.11143439922
2018-12-13,5,BUY,0.62,57.720001220703125,0.0,4.236898199866135e-244,8.396347722960524e-243,1541.3969273999005,88969.4325311103
